model,game,run,source_file,round,outcome,value_pct,n_observations
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,5,receiver,46.666666666666664,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,6,sender,50.83333333333334,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,6,receiver,63.19444444444445,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,7,sender,54.166666666666664,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,7,receiver,49.30555555555556,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,8,sender,49.166666666666664,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,8,receiver,48.47222222222222,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,9,sender,45.83333333333333,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,9,receiver,54.722222222222214,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,10,sender,54.166666666666664,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,10,receiver,56.75925925925925,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,11,sender,60.0,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,11,receiver,60.416666666666664,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,12,sender,57.49999999999999,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,12,receiver,50.06944444444444,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,13,sender,56.666666666666664,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,13,receiver,55.03968253968253,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,14,sender,59.166666666666664,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,14,receiver,58.2716049382716,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,15,sender,52.5,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,15,receiver,56.75925925925925,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,16,sender,54.166666666666664,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,16,receiver,57.48015873015871,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,17,sender,54.99999999999999,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,17,receiver,62.31481481481481,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,18,sender,57.50000000000001,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,18,receiver,69.22839506172839,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,19,sender,54.99999999999999,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,19,receiver,63.587962962962955,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,20,sender,60.83333333333334,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,20,receiver,70.16754850088182,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,21,sender,58.333333333333336,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,21,receiver,66.94444444444446,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,22,sender,50.83333333333334,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,22,receiver,65.53571428571429,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,23,sender,54.166666666666664,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,23,receiver,62.420634920634924,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,24,sender,55.83333333333332,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,24,receiver,61.80555555555556,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,25,sender,60.0,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,25,receiver,57.7116402116402,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,26,sender,68.33333333333334,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,26,receiver,73.60339506172839,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,27,sender,63.33333333333333,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,27,receiver,68.6904761904762,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,28,sender,62.500000000000014,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,28,receiver,67.08333333333334,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,29,sender,60.83333333333333,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,29,receiver,72.06349206349206,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,30,sender,55.833333333333336,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,30,receiver,55.67460317460318,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,1,sender,54.166666666666664,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,1,receiver,52.22222222222223,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,2,sender,48.333333333333336,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,2,receiver,53.70370370370369,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,3,sender,48.333333333333336,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,3,receiver,38.33333333333333,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,4,sender,47.49999999999999,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,4,receiver,53.61111111111111,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,5,sender,57.50000000000001,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,5,receiver,42.00617283950616,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,6,sender,50.0,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,6,receiver,49.44444444444444,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,7,sender,52.5,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,7,receiver,53.333333333333336,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,8,sender,52.5,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,8,receiver,66.0185185185185,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,9,sender,58.333333333333336,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,9,receiver,45.69664902998236,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,10,sender,56.666666666666664,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,10,receiver,58.88888888888889,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,11,sender,52.5,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,11,receiver,67.87037037037037,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,12,sender,54.99999999999999,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,12,receiver,56.041666666666664,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,13,sender,54.99999999999999,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,13,receiver,56.94444444444445,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,14,sender,50.0,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,14,receiver,47.61904761904761,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,15,sender,65.0,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,15,receiver,54.99999999999999,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,16,sender,54.99999999999999,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,16,receiver,62.083333333333336,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,17,sender,52.5,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,17,receiver,61.62037037037038,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,18,sender,55.83333333333332,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,18,receiver,54.30555555555555,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,19,sender,60.0,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,19,receiver,51.57407407407407,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,20,sender,50.83333333333333,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,20,receiver,46.944444444444436,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,21,sender,64.16666666666667,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,21,receiver,58.17901234567901,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,22,sender,56.666666666666664,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,22,receiver,53.273809523809526,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,23,sender,61.66666666666667,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,23,receiver,65.83333333333333,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,24,sender,67.50000000000001,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,24,receiver,61.79012345679013,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,25,sender,51.66666666666667,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,25,receiver,55.97222222222222,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,26,sender,65.83333333333331,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,26,receiver,55.8256172839506,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,27,sender,52.5,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,27,receiver,60.972222222222214,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,28,sender,55.833333333333336,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,28,receiver,64.62301587301587,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,29,sender,65.0,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,29,receiver,62.5,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,30,sender,62.5,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,30,receiver,58.5163139329806,12
Llama 3 70B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log1.json,1,cooperation,4.166666666666666,24
Llama 3 70B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log1.json,2,cooperation,0.0,24
Llama 3 70B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log1.json,3,cooperation,0.0,24
Llama 3 70B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log1.json,4,cooperation,0.0,24
Llama 3 70B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log1.json,5,cooperation,0.0,24
Llama 3 70B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log1.json,6,cooperation,0.0,24
Llama 3 70B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log1.json,7,cooperation,0.0,24
Llama 3 70B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log1.json,8,cooperation,0.0,24
Llama 3 70B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log1.json,9,cooperation,0.0,24
Llama 3 70B,PD,game_log1,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log1.json,10,cooperation,0.0,24
Llama 3 70B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log2.json,1,cooperation,0.0,24
Llama 3 70B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log2.json,2,cooperation,0.0,24
Llama 3 70B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log2.json,3,cooperation,0.0,24
Llama 3 70B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log2.json,4,cooperation,0.0,24
Llama 3 70B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log2.json,5,cooperation,0.0,24
Llama 3 70B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log2.json,6,cooperation,0.0,24
Llama 3 70B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log2.json,7,cooperation,0.0,24
Llama 3 70B,PD,game_log2,RQ1_old_result/result_prisoners_dilemma_group/10轮_3次_012403_llama3-70b/data/game_log2.json,8,cooperation,0.0,24
