model,game,run,source_file,round,outcome,value_pct,n_observations,observed_value_pct,value_origin,estimate_source_rounds,observed_n_observations
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,21,receiver,64.83796296296298,12,64.83796296296298,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,22,sender,52.5,12,52.5,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,22,receiver,57.22222222222223,12,57.22222222222223,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,23,sender,54.166666666666664,12,54.166666666666664,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,23,receiver,62.63888888888888,12,62.63888888888888,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,24,sender,58.333333333333336,12,58.333333333333336,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,24,receiver,66.62367724867725,12,66.62367724867725,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,25,sender,52.5,12,52.5,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,25,receiver,53.61111111111111,12,53.61111111111111,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,26,sender,69.16666666666667,12,69.16666666666667,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,26,receiver,47.701719576719576,12,47.701719576719576,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,27,sender,60.0,12,60.0,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,27,receiver,62.02932098765432,12,62.02932098765432,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,28,sender,60.83333333333333,12,60.83333333333333,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,28,receiver,64.02777777777777,12,64.02777777777777,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,29,sender,68.33333333333333,12,68.33333333333333,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,29,receiver,78.97376543209877,12,78.97376543209877,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,30,sender,70.0,12,70.0,observed,,12
Llama 3 8B,TG,game_log1,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log1.json,30,receiver,58.63425925925926,12,58.63425925925926,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,1,sender,48.333333333333336,12,48.333333333333336,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,1,receiver,69.44444444444446,12,69.44444444444446,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,2,sender,50.0,12,50.0,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,2,receiver,54.44444444444444,12,54.44444444444444,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,3,sender,48.333333333333336,12,48.333333333333336,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,3,receiver,60.55555555555555,12,60.55555555555555,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,4,sender,51.66666666666667,12,51.66666666666667,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,4,receiver,51.66666666666666,12,51.66666666666666,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,5,sender,55.83333333333332,12,55.83333333333332,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,5,receiver,46.666666666666664,12,46.666666666666664,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,6,sender,50.83333333333334,12,50.83333333333334,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,6,receiver,63.19444444444445,12,63.19444444444445,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,7,sender,54.166666666666664,12,54.166666666666664,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,7,receiver,49.30555555555556,12,49.30555555555556,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,8,sender,49.166666666666664,12,49.166666666666664,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,8,receiver,48.47222222222222,12,48.47222222222222,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,9,sender,45.83333333333333,12,45.83333333333333,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,9,receiver,54.722222222222214,12,54.722222222222214,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,10,sender,54.166666666666664,12,54.166666666666664,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,10,receiver,56.75925925925925,12,56.75925925925925,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,11,sender,60.0,12,60.0,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,11,receiver,60.416666666666664,12,60.416666666666664,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,12,sender,57.49999999999999,12,57.49999999999999,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,12,receiver,50.06944444444444,12,50.06944444444444,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,13,sender,56.666666666666664,12,56.666666666666664,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,13,receiver,55.03968253968253,12,55.03968253968253,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,14,sender,59.166666666666664,12,59.166666666666664,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,14,receiver,58.2716049382716,12,58.2716049382716,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,15,sender,52.5,12,52.5,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,15,receiver,56.75925925925925,12,56.75925925925925,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,16,sender,54.166666666666664,12,54.166666666666664,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,16,receiver,57.48015873015871,12,57.48015873015871,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,17,sender,54.99999999999999,12,54.99999999999999,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,17,receiver,62.31481481481481,12,62.31481481481481,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,18,sender,57.50000000000001,12,57.50000000000001,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,18,receiver,69.22839506172839,12,69.22839506172839,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,19,sender,54.99999999999999,12,54.99999999999999,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,19,receiver,63.587962962962955,12,63.587962962962955,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,20,sender,60.83333333333334,12,60.83333333333334,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,20,receiver,70.16754850088182,12,70.16754850088182,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,21,sender,58.333333333333336,12,58.333333333333336,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,21,receiver,66.94444444444446,12,66.94444444444446,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,22,sender,50.83333333333334,12,50.83333333333334,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,22,receiver,65.53571428571429,12,65.53571428571429,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,23,sender,54.166666666666664,12,54.166666666666664,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,23,receiver,62.420634920634924,12,62.420634920634924,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,24,sender,55.83333333333332,12,55.83333333333332,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,24,receiver,61.80555555555556,12,61.80555555555556,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,25,sender,60.0,12,60.0,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,25,receiver,57.7116402116402,12,57.7116402116402,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,26,sender,68.33333333333334,12,68.33333333333334,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,26,receiver,73.60339506172839,12,73.60339506172839,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,27,sender,63.33333333333333,12,63.33333333333333,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,27,receiver,68.6904761904762,12,68.6904761904762,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,28,sender,62.500000000000014,12,62.500000000000014,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,28,receiver,67.08333333333334,12,67.08333333333334,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,29,sender,60.83333333333333,12,60.83333333333333,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,29,receiver,72.06349206349206,12,72.06349206349206,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,30,sender,55.833333333333336,12,55.833333333333336,observed,,12
Llama 3 8B,TG,game_log2,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log2.json,30,receiver,55.67460317460318,12,55.67460317460318,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,1,sender,54.166666666666664,12,54.166666666666664,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,1,receiver,52.22222222222223,12,52.22222222222223,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,2,sender,48.333333333333336,12,48.333333333333336,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,2,receiver,53.70370370370369,12,53.70370370370369,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,3,sender,48.333333333333336,12,48.333333333333336,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,3,receiver,38.33333333333333,12,38.33333333333333,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,4,sender,47.49999999999999,12,47.49999999999999,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,4,receiver,53.61111111111111,12,53.61111111111111,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,5,sender,57.50000000000001,12,57.50000000000001,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,5,receiver,42.00617283950616,12,42.00617283950616,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,6,sender,50.0,12,50.0,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,6,receiver,49.44444444444444,12,49.44444444444444,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,7,sender,52.5,12,52.5,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,7,receiver,53.333333333333336,12,53.333333333333336,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,8,sender,52.5,12,52.5,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,8,receiver,66.0185185185185,12,66.0185185185185,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,9,sender,58.333333333333336,12,58.333333333333336,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,9,receiver,45.69664902998236,12,45.69664902998236,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,10,sender,56.666666666666664,12,56.666666666666664,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,10,receiver,58.88888888888889,12,58.88888888888889,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,11,sender,52.5,12,52.5,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,11,receiver,67.87037037037037,12,67.87037037037037,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,12,sender,54.99999999999999,12,54.99999999999999,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,12,receiver,56.041666666666664,12,56.041666666666664,observed,,12
Llama 3 8B,TG,game_log3,RQ1_old_result/result_trust_game_population/30lun_3ci_012401_llama3-8b/data/game_log3.json,13,sender,54.99999999999999,12,54.99999999999999,observed,,12
